,uid,task,key,sentence_id,sp.token_text,sp.pos,sp.lemma,token
388,Z1_H1,journaling,Z1_H1_journaling,0,happened,VERB,happen,happened
389,Z1_H1,journaling,Z1_H1_journaling,1,but,CCONJ,but,but
390,Z1_H1,journaling,Z1_H1_journaling,1,somehow,ADV,somehow,somehow
391,Z1_H1,journaling,Z1_H1_journaling,1,or,CCONJ,or,or
392,Z1_H1,journaling,Z1_H1_journaling,1,another,DET,another,another
393,Z1_H1,journaling,Z1_H1_journaling,1,i,PRON,i,i
394,Z1_H1,journaling,Z1_H1_journaling,1,got,VERB,get,got
395,Z1_H1,journaling,Z1_H1_journaling,1,the,DET,the,the
396,Z1_H1,journaling,Z1_H1_journaling,1,funny,ADJ,funny,funny
397,Z1_H1,journaling,Z1_H1_journaling,1,feeling,NOUN,feeling,feeling
398,Z1_H1,journaling,Z1_H1_journaling,1,that,SCONJ,that,that
399,Z1_H1,journaling,Z1_H1_journaling,1,i,PRON,i,i
400,Z1_H1,journaling,Z1_H1_journaling,1,could,VERB,could,could
401,Z1_H1,journaling,Z1_H1_journaling,1,have,AUX,have,have
402,Z1_H1,journaling,Z1_H1_journaling,1,a,DET,a,a
403,Z1_H1,journaling,Z1_H1_journaling,1,better,ADJ,well,better
404,Z1_H1,journaling,Z1_H1_journaling,1,time,NOUN,time,time
405,Z1_H1,journaling,Z1_H1_journaling,1,with,ADP,with,with
406,Z1_H1,journaling,Z1_H1_journaling,1,younger,ADJ,young,younger
407,Z1_H1,journaling,Z1_H1_journaling,1,people,NOUN,people,people
408,Z1_H1,journaling,Z1_H1_journaling,2,which,DET,which,which
409,Z1_H1,journaling,Z1_H1_journaling,2,i,PRON,i,i
410,Z1_H1,journaling,Z1_H1_journaling,2,was,AUX,be,was
411,Z1_H1,journaling,Z1_H1_journaling,2,having,VERB,have,having
412,Z1_H1,journaling,Z1_H1_journaling,2,a,DET,a,a
413,Z1_H1,journaling,Z1_H1_journaling,2,pretty,ADV,pretty,pretty
414,Z1_H1,journaling,Z1_H1_journaling,2,good,ADJ,good,good
415,Z1_H1,journaling,Z1_H1_journaling,2,time,NOUN,time,time
416,Z1_H1,journaling,Z1_H1_journaling,2,until,ADP,until,until
417,Z1_H1,journaling,Z1_H1_journaling,2,i,PRON,i,i
418,Z1_H1,journaling,Z1_H1_journaling,2,realized,VERB,realize,realized
419,Z1_H1,journaling,Z1_H1_journaling,2,it,PRON,-PRON-,it
420,Z1_H1,journaling,Z1_H1_journaling,2,all,DET,all,all
421,Z1_H1,journaling,Z1_H1_journaling,2,had,AUX,have,had
422,Z1_H1,journaling,Z1_H1_journaling,2,to,PART,to,to
423,Z1_H1,journaling,Z1_H1_journaling,2,come,VERB,come,come
424,Z1_H1,journaling,Z1_H1_journaling,2,to,ADP,to,to
425,Z1_H1,journaling,Z1_H1_journaling,2,an,DET,an,an
426,Z1_H1,journaling,Z1_H1_journaling,2,end,NOUN,end,end
427,Z1_H1,journaling,Z1_H1_journaling,3,now,ADV,now,now
428,Z1_H1,journaling,Z1_H1_journaling,3,the,DET,the,the
429,Z1_H1,journaling,Z1_H1_journaling,3,way,NOUN,way,way
430,Z1_H1,journaling,Z1_H1_journaling,3,i,PRON,i,i
431,Z1_H1,journaling,Z1_H1_journaling,3,realized,VERB,realize,realized
432,Z1_H1,journaling,Z1_H1_journaling,3,that,DET,that,that
433,Z1_H1,journaling,Z1_H1_journaling,3,was,AUX,be,was
434,Z1_H1,journaling,Z1_H1_journaling,3,to,PART,to,to
435,Z1_H1,journaling,Z1_H1_journaling,3,get,AUX,get,get
436,Z1_H1,journaling,Z1_H1_journaling,3,a,DET,a,a
437,Z1_H1,journaling,Z1_H1_journaling,3,divorce,NOUN,divorce,divorce
438,Z1_H1,journaling,Z1_H1_journaling,4,so,CCONJ,so,so
439,Z1_H1,journaling,Z1_H1_journaling,4,i,PRON,i,i
440,Z1_H1,journaling,Z1_H1_journaling,4,come,VERB,come,come
441,Z1_H1,journaling,Z1_H1_journaling,4,in,ADV,in,in
442,Z1_H1,journaling,Z1_H1_journaling,4,here,ADV,here,here
443,Z1_H1,journaling,Z1_H1_journaling,5,i,PRON,i,i
444,Z1_H1,journaling,Z1_H1_journaling,5,thought,VERB,think,thought
446,Z1_H1,journaling,Z1_H1_journaling,5,i,PRON,-PRON-,i
447,Z1_H1,journaling,Z1_H1_journaling,5," ""ll""",VERB,will,will
448,Z1_H1,journaling,Z1_H1_journaling,5,just,ADV,just,just
449,Z1_H1,journaling,Z1_H1_journaling,5,get,AUX,get,get
450,Z1_H1,journaling,Z1_H1_journaling,5,rested,VERB,rest,rested
451,Z1_H1,journaling,Z1_H1_journaling,5,up,ADP,up,up
452,Z1_H1,journaling,Z1_H1_journaling,5,get,AUX,get,get
453,Z1_H1,journaling,Z1_H1_journaling,5,my,DET,-PRON-,my
454,Z1_H1,journaling,Z1_H1_journaling,5,nerves,NOUN,nerve,nerves
455,Z1_H1,journaling,Z1_H1_journaling,5,straight,ADV,straight,straight
456,Z1_H1,journaling,Z1_H1_journaling,5,and,CCONJ,and,and
457,Z1_H1,journaling,Z1_H1_journaling,5,then,ADV,then,then
458,Z1_H1,journaling,Z1_H1_journaling,5,i,PRON,-PRON-,i
459,Z1_H1,journaling,Z1_H1_journaling,5," ""d""",VERB,would,would
460,Z1_H1,journaling,Z1_H1_journaling,5,go,VERB,go,go
461,Z1_H1,journaling,Z1_H1_journaling,5,home,ADV,home,home
462,Z1_H1,journaling,Z1_H1_journaling,5,get,AUX,get,get
463,Z1_H1,journaling,Z1_H1_journaling,5,a,DET,a,a
464,Z1_H1,journaling,Z1_H1_journaling,5,divorce,NOUN,divorce,divorce
465,Z1_H1,journaling,Z1_H1_journaling,5,and,CCONJ,and,and
466,Z1_H1,journaling,Z1_H1_journaling,5,be,AUX,be,be
467,Z1_H1,journaling,Z1_H1_journaling,5,happy,ADJ,happy,happy
469,Z1_H1,journaling,Z1_H1_journaling,6,that,DET,that,that
470,Z1_H1,journaling,Z1_H1_journaling,6,was,AUX,be,was
471,Z1_H1,journaling,Z1_H1_journaling,6," ""nt""",PART,not,not
472,Z1_H1,journaling,Z1_H1_journaling,6,right,ADJ,right,right
473,Z1_H1,journaling,Z1_H1_journaling,7,my,DET,-PRON-,my
474,Z1_H1,journaling,Z1_H1_journaling,7,husband,NOUN,husband,husband
475,Z1_H1,journaling,Z1_H1_journaling,7,pointed,VERB,point,pointed
476,Z1_H1,journaling,Z1_H1_journaling,7,out,ADP,out,out
477,Z1_H1,journaling,Z1_H1_journaling,7,to,ADP,to,to
478,Z1_H1,journaling,Z1_H1_journaling,7,me,PRON,-PRON-,me
479,Z1_H1,journaling,Z1_H1_journaling,7,just,ADV,just,just
480,Z1_H1,journaling,Z1_H1_journaling,7,what,PRON,what,what
481,Z1_H1,journaling,Z1_H1_journaling,7,was,AUX,be,was
482,Z1_H1,journaling,Z1_H1_journaling,7,going,VERB,go,going
483,Z1_H1,journaling,Z1_H1_journaling,7,on,ADP,on,on
484,Z1_H1,journaling,Z1_H1_journaling,8,and,CCONJ,and,and
485,Z1_H1,journaling,Z1_H1_journaling,8,then,ADV,then,then
486,Z1_H1,journaling,Z1_H1_journaling,8,i,PRON,i,i
487,Z1_H1,journaling,Z1_H1_journaling,8,thought,VERB,think,thought
488,Z1_H1,journaling,Z1_H1_journaling,8,about,ADP,about,about
489,Z1_H1,journaling,Z1_H1_journaling,8,it,PRON,-PRON-,it
490,Z1_H1,journaling,Z1_H1_journaling,8,and,CCONJ,and,and
491,Z1_H1,journaling,Z1_H1_journaling,8,i,PRON,i,i
492,Z1_H1,journaling,Z1_H1_journaling,8,started,VERB,start,started
493,Z1_H1,journaling,Z1_H1_journaling,8,looking,VERB,look,looking
494,Z1_H1,journaling,Z1_H1_journaling,8,back,ADV,back,back
495,Z1_H1,journaling,Z1_H1_journaling,8,and,CCONJ,and,and
496,Z1_H1,journaling,Z1_H1_journaling,8,i,PRON,i,i
497,Z1_H1,journaling,Z1_H1_journaling,8,realized,VERB,realize,realized
498,Z1_H1,journaling,Z1_H1_journaling,8,that,SCONJ,that,that
499,Z1_H1,journaling,Z1_H1_journaling,8,he,PRON,-PRON-,he
500,Z1_H1,journaling,Z1_H1_journaling,8,was,AUX,be,was
501,Z1_H1,journaling,Z1_H1_journaling,8,right,ADJ,right,right
502,Z1_H1,journaling,Z1_H1_journaling,9,so,ADV,so,so
503,Z1_H1,journaling,Z1_H1_journaling,9,i,PRON,i,i
504,Z1_H1,journaling,Z1_H1_journaling,9,have,AUX,have,have
505,Z1_H1,journaling,Z1_H1_journaling,9,started,VERB,start,started
506,Z1_H1,journaling,Z1_H1_journaling,9,working,VERB,work,working
507,Z1_H1,journaling,Z1_H1_journaling,9,toward,ADP,toward,toward
508,Z1_H1,journaling,Z1_H1_journaling,9,coming,VERB,come,coming
509,Z1_H1,journaling,Z1_H1_journaling,9,out,SCONJ,out,out
510,Z1_H1,journaling,Z1_H1_journaling,9,of,ADP,of,of
511,Z1_H1,journaling,Z1_H1_journaling,9,that,DET,that,that
512,Z1_H1,journaling,Z1_H1_journaling,9,stage,NOUN,stage,stage
513,Z1_H1,journaling,Z1_H1_journaling,10,now,ADV,now,now
514,Z1_H1,journaling,Z1_H1_journaling,10,i,PRON,i,i
515,Z1_H1,journaling,Z1_H1_journaling,10,do,AUX,do,do
516,Z1_H1,journaling,Z1_H1_journaling,10,have,AUX,have,have
517,Z1_H1,journaling,Z1_H1_journaling,10,times,NOUN,time,times
518,Z1_H1,journaling,Z1_H1_journaling,10,when,ADV,when,when
519,Z1_H1,journaling,Z1_H1_journaling,10,i,PRON,i,i
520,Z1_H1,journaling,Z1_H1_journaling,10,go,VERB,go,go
521,Z1_H1,journaling,Z1_H1_journaling,10,back,ADV,back,back
522,Z1_H1,journaling,Z1_H1_journaling,10,and,CCONJ,and,and
523,Z1_H1,journaling,Z1_H1_journaling,10,i,PRON,i,i
524,Z1_H1,journaling,Z1_H1_journaling,10,know,VERB,know,know
525,Z1_H1,journaling,Z1_H1_journaling,10,it,PRON,-PRON-,it
526,Z1_H1,journaling,Z1_H1_journaling,11,then,ADV,then,then
527,Z1_H1,journaling,Z1_H1_journaling,11,i,PRON,i,i
528,Z1_H1,journaling,Z1_H1_journaling,11,get,VERB,get,get
529,Z1_H1,journaling,Z1_H1_journaling,11,worried,ADJ,worried,worried
530,Z1_H1,journaling,Z1_H1_journaling,11,about,ADP,about,about
531,Z1_H1,journaling,Z1_H1_journaling,11,it,PRON,-PRON-,it
532,Z1_H1,journaling,Z1_H1_journaling,11,then,ADV,then,then
533,Z1_H1,journaling,Z1_H1_journaling,11,i,PRON,i,i
534,Z1_H1,journaling,Z1_H1_journaling,11,get,VERB,get,get
535,Z1_H1,journaling,Z1_H1_journaling,11,nervous,ADJ,nervous,nervous
536,Z1_H1,journaling,Z1_H1_journaling,11,and,CCONJ,and,and
537,Z1_H1,journaling,Z1_H1_journaling,11,then,ADV,then,then
538,Z1_H1,journaling,Z1_H1_journaling,11,i,PRON,i,i
539,Z1_H1,journaling,Z1_H1_journaling,11,get,VERB,get,get
540,Z1_H1,journaling,Z1_H1_journaling,11,upset,ADJ,upset,upset
541,Z1_H1,journaling,Z1_H1_journaling,12,say,VERB,say,say
542,Z1_H1,journaling,Z1_H1_journaling,12,something,PRON,something,something
543,Z1_H1,journaling,Z1_H1_journaling,13,because,SCONJ,because,because
544,Z1_H1,journaling,Z1_H1_journaling,13,i,PRON,i,i
545,Z1_H1,journaling,Z1_H1_journaling,13,do,AUX,do,do
546,Z1_H1,journaling,Z1_H1_journaling,13," ""nt""",PART,not,not
547,Z1_H1,journaling,Z1_H1_journaling,13,think,VERB,think,think
548,Z1_H1,journaling,Z1_H1_journaling,13,i,PRON,i,i
549,Z1_H1,journaling,Z1_H1_journaling,13,could,VERB,could,could
550,Z1_H1,journaling,Z1_H1_journaling,13,be,AUX,be,be
551,Z1_H1,journaling,Z1_H1_journaling,13,married,VERB,marry,married
552,Z1_H1,journaling,Z1_H1_journaling,13,to,ADP,to,to
553,Z1_H1,journaling,Z1_H1_journaling,13,a,DET,a,a
554,Z1_H1,journaling,Z1_H1_journaling,13,man,NOUN,man,man
555,Z1_H1,journaling,Z1_H1_journaling,13,like,SCONJ,like,like
556,Z1_H1,journaling,Z1_H1_journaling,13,him,PRON,-PRON-,him
557,Z1_H1,journaling,Z1_H1_journaling,14,and,CCONJ,and,and
558,Z1_H1,journaling,Z1_H1_journaling,14,i,PRON,i,i
559,Z1_H1,journaling,Z1_H1_journaling,14,think,VERB,think,think
560,Z1_H1,journaling,Z1_H1_journaling,14,that,DET,that,that
561,Z1_H1,journaling,Z1_H1_journaling,14,is,AUX,be,is
562,Z1_H1,journaling,Z1_H1_journaling,14,why,ADV,why,why
563,Z1_H1,journaling,Z1_H1_journaling,14,i,PRON,i,i
564,Z1_H1,journaling,Z1_H1_journaling,14,turned,VERB,turn,turned
565,Z1_H1,journaling,Z1_H1_journaling,14,against,ADP,against,against
566,Z1_H1,journaling,Z1_H1_journaling,14,my,DET,-PRON-,my
567,Z1_H1,journaling,Z1_H1_journaling,14,husband,NOUN,husband,husband
568,Z1_H1,journaling,Z1_H1_journaling,14,too,ADV,too,too
569,Z1_H1,journaling,Z1_H1_journaling,15,another,DET,another,another
570,Z1_H1,journaling,Z1_H1_journaling,15,reason,NOUN,reason,reason
572,Z1_H1,journaling,Z1_H1_journaling,17,he,PRON,-PRON-,he
573,Z1_H1,journaling,Z1_H1_journaling,17," ""s""",AUX,be,is
574,Z1_H1,journaling,Z1_H1_journaling,17,just,ADV,just,just
575,Z1_H1,journaling,Z1_H1_journaling,17,a,DET,a,a
576,Z1_H1,journaling,Z1_H1_journaling,17,hard,ADJ,hard,hard
577,Z1_H1,journaling,Z1_H1_journaling,17,working,VERB,work,working
578,Z1_H1,journaling,Z1_H1_journaling,17,person,NOUN,person,person
579,Z4_H5,journaling,Z4_H5_journaling,0,because,SCONJ,because,because
580,Z4_H5,journaling,Z4_H5_journaling,0,i,PRON,i,i
581,Z4_H5,journaling,Z4_H5_journaling,0,tried,VERB,try,tried
582,Z4_H5,journaling,Z4_H5_journaling,0,to,PART,to,to
583,Z4_H5,journaling,Z4_H5_journaling,0,commit,VERB,commit,commit
584,Z4_H5,journaling,Z4_H5_journaling,0,suicide,NOUN,suicide,suicide
585,Z4_H5,journaling,Z4_H5_journaling,3,i,PRON,i,i
586,Z4_H5,journaling,Z4_H5_journaling,3,took,VERB,take,took
587,Z4_H5,journaling,Z4_H5_journaling,3,an,DET,an,an
588,Z4_H5,journaling,Z4_H5_journaling,3,overdose,NOUN,overdose,overdose
589,Z4_H5,journaling,Z4_H5_journaling,3,of,ADP,of,of
590,Z4_H5,journaling,Z4_H5_journaling,3,pills,NOUN,pill,pills
591,Z4_H5,journaling,Z4_H5_journaling,5,a,DET,a,a
592,Z4_H5,journaling,Z4_H5_journaling,5,hundred,NUM,hundred,hundred
594,Z4_H5,journaling,Z4_H5_journaling,7,because,SCONJ,because,because
595,Z4_H5,journaling,Z4_H5_journaling,7,i,PRON,i,i
596,Z4_H5,journaling,Z4_H5_journaling,7,did,AUX,do,did
597,Z4_H5,journaling,Z4_H5_journaling,7," ""nt""",PART,not,not
598,Z4_H5,journaling,Z4_H5_journaling,7,want,VERB,want,want
599,Z4_H5,journaling,Z4_H5_journaling,7,to,PART,to,to
600,Z4_H5,journaling,Z4_H5_journaling,7,face,VERB,face,face
601,Z4_H5,journaling,Z4_H5_journaling,7,anything,PRON,anything,anything
603,Z4_H5,journaling,Z4_H5_journaling,11,i,PRON,i,i
604,Z4_H5,journaling,Z4_H5_journaling,11,tried,VERB,try,tried
605,Z4_H5,journaling,Z4_H5_journaling,11,quite,DET,quite,quite
606,Z4_H5,journaling,Z4_H5_journaling,11,a,DET,a,a
607,Z4_H5,journaling,Z4_H5_journaling,11,few,ADJ,few,few
608,Z4_H5,journaling,Z4_H5_journaling,11,times,NOUN,time,times
610,Z4_H5,journaling,Z4_H5_journaling,15,i,PRON,i,i
611,Z4_H5,journaling,Z4_H5_journaling,15,was,AUX,be,was
612,Z4_H5,journaling,Z4_H5_journaling,15,just,ADV,just,just
613,Z4_H5,journaling,Z4_H5_journaling,15,desperate,ADJ,desperate,desperate
614,Z4_H5,journaling,Z4_H5_journaling,15,and,CCONJ,and,and
615,Z4_H5,journaling,Z4_H5_journaling,15,i,PRON,i,i
616,Z4_H5,journaling,Z4_H5_journaling,15,did,AUX,do,did
617,Z4_H5,journaling,Z4_H5_journaling,15," ""nt""",PART,not,not
618,Z4_H5,journaling,Z4_H5_journaling,15,i,PRON,i,i
619,Z4_H5,journaling,Z4_H5_journaling,15,could,VERB,could,could
620,Z4_H5,journaling,Z4_H5_journaling,15," ""nt""",PART,not,not
621,Z4_H5,journaling,Z4_H5_journaling,15,face,VERB,face,face
622,Z4_H5,journaling,Z4_H5_journaling,15,things,NOUN,thing,things
623,Z4_H5,journaling,Z4_H5_journaling,15,that,DET,that,that
624,Z4_H5,journaling,Z4_H5_journaling,15,had,AUX,have,had
625,Z4_H5,journaling,Z4_H5_journaling,15,come,VERB,come,come
626,Z4_H5,journaling,Z4_H5_journaling,15,up,ADP,up,up
627,Z4_H5,journaling,Z4_H5_journaling,16,so,ADV,so,so
628,Z4_H5,journaling,Z4_H5_journaling,16,i,PRON,i,i
629,Z4_H5,journaling,Z4_H5_journaling,16,thought,VERB,think,thought
630,Z4_H5,journaling,Z4_H5_journaling,16,the,DET,the,the
631,Z4_H5,journaling,Z4_H5_journaling,16,easy,ADJ,easy,easy
632,Z4_H5,journaling,Z4_H5_journaling,16,way,NOUN,way,way
633,Z4_H5,journaling,Z4_H5_journaling,16,out,ADV,out,out
634,Z4_H5,journaling,Z4_H5_journaling,16,was,AUX,be,was
635,Z4_H5,journaling,Z4_H5_journaling,16,to,PART,to,to
636,Z4_H5,journaling,Z4_H5_journaling,16,take,VERB,take,take
637,Z4_H5,journaling,Z4_H5_journaling,16,pills,NOUN,pill,pills
638,Z4_H5,journaling,Z4_H5_journaling,16,and,CCONJ,and,and
639,Z4_H5,journaling,Z4_H5_journaling,16,it,PRON,-PRON-,it
640,Z4_H5,journaling,Z4_H5_journaling,16,would,VERB,would,would
641,Z4_H5,journaling,Z4_H5_journaling,16,be,AUX,be,be
642,Z4_H5,journaling,Z4_H5_journaling,16,all,ADV,all,all
643,Z4_H5,journaling,Z4_H5_journaling,16,over,ADV,over,over
644,Z4_H5,journaling,Z4_H5_journaling,17,that,DET,that,that
645,Z4_H5,journaling,Z4_H5_journaling,17," ""s""",AUX,be,is
646,Z4_H5,journaling,Z4_H5_journaling,17,what,PRON,what,what
647,Z4_H5,journaling,Z4_H5_journaling,17,i,PRON,i,i
648,Z4_H5,journaling,Z4_H5_journaling,17,did,AUX,do,did
651,Z4_H5,journaling,Z4_H5_journaling,22,i,PRON,i,i
652,Z4_H5,journaling,Z4_H5_journaling,22,guess,VERB,guess,guess
653,Z4_H5,journaling,Z4_H5_journaling,22,that,DET,that,that
654,Z4_H5,journaling,Z4_H5_journaling,22," ""s""",AUX,be,is
655,Z4_H5,journaling,Z4_H5_journaling,22,just,ADV,just,just
656,Z4_H5,journaling,Z4_H5_journaling,22,part,NOUN,part,part
657,Z4_H5,journaling,Z4_H5_journaling,22,of,ADP,of,of
658,Z4_H5,journaling,Z4_H5_journaling,22,me,PRON,-PRON-,me
660,Z4_H5,journaling,Z4_H5_journaling,22,when,ADV,when,when
661,Z4_H5,journaling,Z4_H5_journaling,22,i,PRON,i,i
662,Z4_H5,journaling,Z4_H5_journaling,22,was,AUX,be,was
663,Z4_H5,journaling,Z4_H5_journaling,22,quite,ADV,quite,quite
664,Z4_H5,journaling,Z4_H5_journaling,22,young,ADJ,young,young
665,Z4_H5,journaling,Z4_H5_journaling,22,for,ADP,for,for
666,Z4_H5,journaling,Z4_H5_journaling,22,a,DET,a,a
667,Z4_H5,journaling,Z4_H5_journaling,22,time,NOUN,time,time
668,Z4_H5,journaling,Z4_H5_journaling,22,i,PRON,i,i
669,Z4_H5,journaling,Z4_H5_journaling,22,went,VERB,go,went
670,Z4_H5,journaling,Z4_H5_journaling,22,to,ADP,to,to
671,Z4_H5,journaling,Z4_H5_journaling,22,through,ADV,through,through
673,Z4_H5,journaling,Z4_H5_journaling,22,a,DET,a,a
674,Z4_H5,journaling,Z4_H5_journaling,22,stage,NOUN,stage,stage
675,Z4_H5,journaling,Z4_H5_journaling,22,where,ADV,where,where
676,Z4_H5,journaling,Z4_H5_journaling,22,i,PRON,i,i
677,Z4_H5,journaling,Z4_H5_journaling,22,was,AUX,be,was
678,Z4_H5,journaling,Z4_H5_journaling,22,a,DET,a,a
679,Z4_H5,journaling,Z4_H5_journaling,22,real,ADJ,real,real
680,Z4_H5,journaling,Z4_H5_journaling,22,monster,NOUN,monster,monster
681,Z16_H19,journaling,Z16_H19_journaling,0,i,PRON,i,i
682,Z16_H19,journaling,Z16_H19_journaling,0,do,AUX,do,do
683,Z16_H19,journaling,Z16_H19_journaling,0," ""nt""",PART,not,not
684,Z16_H19,journaling,Z16_H19_journaling,0,know,VERB,know,know
685,Z16_H19,journaling,Z16_H19_journaling,0,i,PRON,i,i
686,Z16_H19,journaling,Z16_H19_journaling,0,guess,VERB,guess,guess
687,Z16_H19,journaling,Z16_H19_journaling,0,i,PRON,i,i
688,Z16_H19,journaling,Z16_H19_journaling,0,was,AUX,be,was
689,Z16_H19,journaling,Z16_H19_journaling,0,depressed,ADJ,depressed,depressed
690,Z16_H19,journaling,Z16_H19_journaling,3,difference,NOUN,difference,difference
691,Z16_H19,journaling,Z16_H19_journaling,3,in,ADP,in,in
692,Z16_H19,journaling,Z16_H19_journaling,3,my,DET,-PRON-,my
693,Z16_H19,journaling,Z16_H19_journaling,3,mood,NOUN,mood,mood
694,Z16_H19,journaling,Z16_H19_journaling,5,my,DET,-PRON-,my
695,Z16_H19,journaling,Z16_H19_journaling,5,moods,NOUN,mood,moods
696,Z16_H19,journaling,Z16_H19_journaling,5,always,ADV,always,always
697,Z16_H19,journaling,Z16_H19_journaling,5,change,VERB,change,change
698,Z16_H19,journaling,Z16_H19_journaling,5,do,AUX,do,do
699,Z16_H19,journaling,Z16_H19_journaling,5," ""nt""",PART,not,not
700,Z16_H19,journaling,Z16_H19_journaling,5,yours,PRON,-PRON-,yours
703,Z16_H19,journaling,Z16_H19_journaling,12,just,ADV,just,just
704,Z16_H19,journaling,Z16_H19_journaling,12,is,AUX,be,is
705,Z16_H19,journaling,Z16_H19_journaling,14,when,ADV,when,when
706,Z16_H19,journaling,Z16_H19_journaling,14,my,DET,-PRON-,my
707,Z16_H19,journaling,Z16_H19_journaling,14,grandmother,NOUN,grandmother,grandmother
708,Z16_H19,journaling,Z16_H19_journaling,14,died,VERB,die,died
709,Z16_H19,journaling,Z16_H19_journaling,14,i,PRON,i,i
710,Z16_H19,journaling,Z16_H19_journaling,14,just,ADV,just,just
711,Z16_H19,journaling,Z16_H19_journaling,14,felt,VERB,feel,felt
712,Z16_H19,journaling,Z16_H19_journaling,14,sad,ADJ,sad,sad
713,Z16_H19,journaling,Z16_H19_journaling,15,now,ADV,now,now
714,Z16_H19,journaling,Z16_H19_journaling,15,i,PRON,i,i
715,Z16_H19,journaling,Z16_H19_journaling,15,feel,VERB,feel,feel
716,Z16_H19,journaling,Z16_H19_journaling,15,useless,ADJ,useless,useless
717,Z16_H19,journaling,Z16_H19_journaling,15,and,CCONJ,and,and
718,Z16_H19,journaling,Z16_H19_journaling,15,shame,NOUN,shame,shame
719,Z16_H19,journaling,Z16_H19_journaling,17,when,ADV,when,when
720,Z16_H19,journaling,Z16_H19_journaling,17,i,PRON,i,i
721,Z16_H19,journaling,Z16_H19_journaling,17,wake,VERB,wake,wake
722,Z16_H19,journaling,Z16_H19_journaling,17,up,ADP,up,up
723,Z16_H19,journaling,Z16_H19_journaling,18,lying,VERB,lie,lying
724,Z16_H19,journaling,Z16_H19_journaling,18,there,ADV,there,there
725,Z16_H19,journaling,Z16_H19_journaling,18,in,ADP,in,in
726,Z16_H19,journaling,Z16_H19_journaling,18,my,DET,-PRON-,my
727,Z16_H19,journaling,Z16_H19_journaling,18,bed,NOUN,bed,bed
728,Z16_H19,journaling,Z16_H19_journaling,19,sometimes,ADV,sometimes,sometimes
729,Z16_H19,journaling,Z16_H19_journaling,19,i,PRON,i,i
730,Z16_H19,journaling,Z16_H19_journaling,19,just,ADV,just,just
731,Z16_H19,journaling,Z16_H19_journaling,19,ca,VERB,can,ca
732,Z16_H19,journaling,Z16_H19_journaling,19," ""nt""",PART,not,not
733,Z16_H19,journaling,Z16_H19_journaling,19,bear,VERB,bear,bear
734,Z16_H19,journaling,Z16_H19_journaling,19,it,PRON,-PRON-,it
735,Z16_H19,journaling,Z16_H19_journaling,21,moved,VERB,move,moved
736,Z16_H19,journaling,Z16_H19_journaling,21,in,ADV,in,in
737,Z16_H19,journaling,Z16_H19_journaling,21,with,ADP,with,with
738,Z16_H19,journaling,Z16_H19_journaling,21,a,DET,a,a
739,Z16_H19,journaling,Z16_H19_journaling,21,friend,NOUN,friend,friend
740,Z16_H19,journaling,Z16_H19_journaling,23,not,PART,not,not
741,Z16_H19,journaling,Z16_H19_journaling,23,really,ADV,really,really
742,Z16_H20,journaling,Z16_H20_journaling,0,my,DET,-PRON-,my
743,Z16_H20,journaling,Z16_H20_journaling,0,husband,NOUN,husband,husband
744,Z16_H20,journaling,Z16_H20_journaling,0,talked,VERB,talk,talked
745,Z16_H20,journaling,Z16_H20_journaling,0,me,PRON,-PRON-,me
746,Z16_H20,journaling,Z16_H20_journaling,0,into,ADP,into,into
747,Z16_H20,journaling,Z16_H20_journaling,0,coming,VERB,come,coming
748,Z16_H20,journaling,Z16_H20_journaling,1,i,PRON,i,i
749,Z16_H20,journaling,Z16_H20_journaling,1,just,ADV,just,just
750,Z16_H20,journaling,Z16_H20_journaling,1,do,AUX,do,do
751,Z16_H20,journaling,Z16_H20_journaling,1," ""nt""",PART,not,not
752,Z16_H20,journaling,Z16_H20_journaling,1,seem,VERB,seem,seem
753,Z16_H20,journaling,Z16_H20_journaling,1,to,PART,to,to
754,Z16_H20,journaling,Z16_H20_journaling,1,care,VERB,care,care
755,Z16_H20,journaling,Z16_H20_journaling,1,about,ADP,about,about
756,Z16_H20,journaling,Z16_H20_journaling,1,things,NOUN,thing,things
757,Z16_H20,journaling,Z16_H20_journaling,1,anymore,ADV,anymore,anymore
758,Z16_H20,journaling,Z16_H20_journaling,1,and,CCONJ,and,and
759,Z16_H20,journaling,Z16_H20_journaling,1,i,PRON,i,i
